Taxa,Year,Location,Plant_height,Plant height collected in 2015 was new data in present study
PR1314_1375,2015,Manhattan,144.666666666667,
PR1314_1376,2015,Manhattan,192.666666666667,
PR1314_1377,2015,Manhattan,124,
PR1314_1378,2015,Manhattan,113.333333333333,
PR1314_1380,2015,Manhattan,175.333333333333,
PR1314_1381,2015,Manhattan,187.333333333333,
PR1314_1382,2015,Manhattan,130,
PR1314_1383,2015,Manhattan,196.666666666667,
PR1314_1384,2015,Manhattan,171.333333333333,
PR1314_1385,2015,Manhattan,192.666666666667,
PR1314_1386,2015,Manhattan,162.666666666667,
PR1314_1387,2015,Manhattan,187.333333333333,
PR1314_1388,2015,Manhattan,165.333333333333,
PR1314_1390,2015,Manhattan,148,
PR1314_1391,2015,Manhattan,170.666666666667,
PR1314_1392,2015,Manhattan,200,
PR1314_1393,2015,Manhattan,119.333333333333,
PR1314_1394,2015,Manhattan,170,
PR1314_1395,2015,Manhattan,115.333333333333,
PR1314_1396,2015,Manhattan,139.333333333333,
PR1314_1397,2015,Manhattan,160.666666666667,
PR1314_1399,2015,Manhattan,153.333333333333,
PR1314_1400,2015,Manhattan,155.333333333333,
PR1314_1401,2015,Manhattan,190,
PR1314_1402,2015,Manhattan,196,
PR1314_1403,2015,Manhattan,148.666666666667,
PR1314_1404,2015,Manhattan,162,
PR1314_1405,2015,Manhattan,190.666666666667,
PR1314_1406,2015,Manhattan,161.333333333333,
PR1314_1407,2015,Manhattan,161.333333333333,
PR1314_1408,2015,Manhattan,195.333333333333,
PR1314_1409,2015,Manhattan,121.333333333333,
PR1314_1410,2015,Manhattan,160,
PR1314_1411,2015,Manhattan,190,
PR1314_1412,2015,Manhattan,166.666666666667,
PR1314_1413,2015,Manhattan,193.333333333333,
PR1314_1414,2015,Manhattan,162.666666666667,
PR1314_1415,2015,Manhattan,136,
PR1314_1416,2015,Manhattan,192,
PR1314_1417,2015,Manhattan,200,
PR1314_1418,2015,Manhattan,160,
PR1314_1420,2015,Manhattan,125.333333333333,
PR1314_1421,2015,Manhattan,128.666666666667,
PR1314_1422,2015,Manhattan,158.666666666667,
PR1314_1423,2015,Manhattan,124.666666666667,
PR1314_1424,2015,Manhattan,154,
PR1314_1425,2015,Manhattan,132.666666666667,
PR1314_1501,2015,Manhattan,130,
PR1314_1502,2015,Manhattan,139.333333333333,
PR1314_1504,2015,Manhattan,128,
PR1314_1506,2015,Manhattan,126.666666666667,
PR1314_1507,2015,Manhattan,133.333333333333,
PR1314_1509,2015,Manhattan,85.3333333333333,
PR1314_1510,2015,Manhattan,165.333333333333,
PR1314_1512,2015,Manhattan,156.666666666667,
PR1314_1513,2015,Manhattan,142.666666666667,
PR1314_1514,2015,Manhattan,185.333333333333,
PR1314_1515,2015,Manhattan,102,
PR1314_1516,2015,Manhattan,104.666666666667,
PR1314_1517,2015,Manhattan,104,
PR1314_1523,2015,Manhattan,136,
PR1314_1524,2015,Manhattan,136,
PR1314_1525,2015,Manhattan,158.666666666667,
PR1314_1527,2015,Manhattan,167.333333333333,
PR1314_1528,2015,Manhattan,114.666666666667,
PR1314_1530,2015,Manhattan,117.333333333333,
PR1314_1531,2015,Manhattan,154.666666666667,
PR1314_1532,2015,Manhattan,108,
PR1314_1533,2015,Manhattan,154,
PR1314_1534,2015,Manhattan,153.333333333333,
PR1314_1535,2015,Manhattan,94,
PR1314_1539,2015,Manhattan,168,
PR1314_1540,2015,Manhattan,200.666666666667,
PR1314_1541,2015,Manhattan,120,
PR1314_1542,2015,Manhattan,166.666666666667,
PR1314_1543,2015,Manhattan,148,
PR1314_1544,2015,Manhattan,134.666666666667,
PR1314_1545,2015,Manhattan,154,
PR1314_1546,2015,Manhattan,126.666666666667,
PR1314_1548,2015,Manhattan,155.333333333333,
PR1314_1549,2015,Manhattan,144.666666666667,
PR1314_1550,2015,Manhattan,148,
PR1314_1551,2015,Manhattan,152.666666666667,
PR1314_1553,2015,Manhattan,174.666666666667,
PR1314_1554,2015,Manhattan,182.666666666667,
PR1314_1558,2015,Manhattan,142.666666666667,
PR1314_1559,2015,Manhattan,150,
PR1314_1561,2015,Manhattan,142,
PR1314_1562,2015,Manhattan,142,
PR1314_1565,2015,Manhattan,99.3333333333333,
PR1314_1567,2015,Manhattan,152.666666666667,
PR1314_1568,2015,Manhattan,140,
PR1314_1569,2015,Manhattan,181.333333333333,
PR1314_1570,2015,Manhattan,167.333333333333,
PR1314_1571,2015,Manhattan,158.666666666667,
PR1314_1572,2015,Manhattan,164,
PR1314_1573,2015,Manhattan,134,
PR1314_1574,2015,Manhattan,108,
PR1314_1575,2015,Manhattan,180,
PR1314_1576,2015,Manhattan,189.333333333333,
PR1314_1579,2015,Manhattan,150.666666666667,
PR1314_1580,2015,Manhattan,210,
PR1314_1581,2015,Manhattan,189.333333333333,
PR1314_1582,2015,Manhattan,136,
PR1314_1583,2015,Manhattan,88,
PR1314_1584,2015,Manhattan,121.333333333333,
PR1314_1586,2015,Manhattan,118,
PR1314_1587,2015,Manhattan,118.666666666667,
PR1314_1588,2015,Manhattan,106.666666666667,
PR1314_1589,2015,Manhattan,131.333333333333,
PR1314_1590,2015,Manhattan,168,
PR1314_1591,2015,Manhattan,138,
PR1314_1592,2015,Manhattan,135.333333333333,
PR1314_1593,2015,Manhattan,118,
PR1314_1595,2015,Manhattan,157.333333333333,
PR1314_1596,2015,Manhattan,144,
PR1314_1598,2015,Manhattan,142,
PR1314_1599,2015,Manhattan,162.666666666667,
PR1314_1600,2015,Manhattan,148,
PR1314_1601,2015,Manhattan,119.333333333333,
PR1314_1603,2015,Manhattan,154.666666666667,
PR1314_1605,2015,Manhattan,89.3333333333333,
PR1314_1606,2015,Manhattan,188.666666666667,
PR1314_1608,2015,Manhattan,162.666666666667,
PR1314_1609,2015,Manhattan,118.666666666667,
PR1314_1610,2015,Manhattan,142.666666666667,
PR1314_1614,2015,Manhattan,128.666666666667,
PR1314_1616,2015,Manhattan,132.666666666667,
PR1314_1617,2015,Manhattan,123.333333333333,
PR1314_1618,2015,Manhattan,184,
PR1314_1619,2015,Manhattan,160.666666666667,
PR1314_1621,2015,Manhattan,156.666666666667,
PR1314_1622,2015,Manhattan,120,
PR1314_1623,2015,Manhattan,178.666666666667,
PR1314_1625,2015,Manhattan,144,
PR1314_1626,2015,Manhattan,162,
PR1314_1628,2015,Manhattan,162.666666666667,
PR1314_1629,2015,Manhattan,126.666666666667,
PR1314_1630,2015,Manhattan,122.666666666667,
PR1314_1632,2015,Manhattan,187.333333333333,
PR1314_1633,2015,Manhattan,140.666666666667,
PR1314_1635,2015,Manhattan,88,
PR1314_1636,2015,Manhattan,107.333333333333,
PR1314_1637,2015,Manhattan,130,
PR1314_1639,2015,Manhattan,176.666666666667,
PR1314_1640,2015,Manhattan,150,
PR1314_1642,2015,Manhattan,152,
PR1314_1643,2015,Manhattan,147.333333333333,
PR1314_1644,2015,Manhattan,132.666666666667,
PR1314_1645,2015,Manhattan,130.666666666667,
PR1314_1646,2015,Manhattan,104,
PR1314_1647,2015,Manhattan,144,
PR1314_1648,2015,Manhattan,118.666666666667,
PR1314_1649,2015,Manhattan,124.666666666667,
PR1314_1650,2015,Manhattan,162,
PR1314_1651,2015,Manhattan,126.666666666667,
PR1314_1652,2015,Manhattan,110,
PR1314_1653,2015,Manhattan,151.333333333333,
PR1314_1654,2015,Manhattan,132.666666666667,
PR1314_1655,2015,Manhattan,177.333333333333,
PR1314_1656,2015,Manhattan,127.333333333333,
PR1314_1657,2015,Manhattan,149.333333333333,
PR1314_1658,2015,Manhattan,130,
PR1314_1659,2015,Manhattan,149.333333333333,
PR1314_1660,2015,Manhattan,170,
PR1314_1662,2015,Manhattan,158,
PR1314_1663,2015,Manhattan,137.333333333333,
PR1314_1664,2015,Manhattan,136,
PR1314_1665,2015,Manhattan,145.333333333333,
PR1314_1667,2015,Manhattan,144.666666666667,
PR1314_1668,2015,Manhattan,120.666666666667,
PR1314_1669,2015,Manhattan,102,
PR1314_1670,2015,Manhattan,124,
PR1314_1671,2015,Manhattan,153.333333333333,
PR1314_1672,2015,Manhattan,127.333333333333,
PR1314_1673,2015,Manhattan,140.666666666667,
PR1314_1674,2015,Manhattan,173.333333333333,
PR1314_1751,2015,Manhattan,111.333333333333,
PR1314_1752,2015,Manhattan,133.333333333333,
PR1314_1753,2015,Manhattan,122,
PR1314_1754,2015,Manhattan,140,
PR1314_1755,2015,Manhattan,166.666666666667,
PR1314_1756,2015,Manhattan,124,
PR1314_1757,2015,Manhattan,128,
PR1314_1758,2015,Manhattan,168.666666666667,
PR1314_1759,2015,Manhattan,140.666666666667,
PR1314_1760,2015,Manhattan,120.666666666667,
PR1314_1761,2015,Manhattan,154,
PR1314_1762,2015,Manhattan,207.333333333333,
PR1314_1763,2015,Manhattan,176,
PR1314_1764,2015,Manhattan,109.333333333333,
PR1314_1765,2015,Manhattan,120.666666666667,
PR1314_1767,2015,Manhattan,142,
PR1314_1768,2015,Manhattan,107.333333333333,
PR1314_1770,2015,Manhattan,113.333333333333,
PR1314_1771,2015,Manhattan,182,
PR1314_1772,2015,Manhattan,135.333333333333,
PR1314_1773,2015,Manhattan,128.666666666667,
PR1314_1774,2015,Manhattan,144.666666666667,
PR1314_1775,2015,Manhattan,93.3333333333333,
PR1314_1776,2015,Manhattan,152.666666666667,
PR1314_1777,2015,Manhattan,139.333333333333,
PR1314_1778,2015,Manhattan,102.666666666667,
PR1314_1779,2015,Manhattan,122.666666666667,
PR1314_1780,2015,Manhattan,94.6666666666667,
PR1314_1781,2015,Manhattan,94,
PR1314_1782,2015,Manhattan,114,
PR1314_1783,2015,Manhattan,114,
PR1314_1784,2015,Manhattan,62,
PR1314_1785,2015,Manhattan,132,
PR1314_1786,2015,Manhattan,195.333333333333,
PR1314_1787,2015,Manhattan,166,
PR1314_1788,2015,Manhattan,78.6666666666667,
PR1314_1789,2015,Manhattan,116,
PR1314_1792,2015,Manhattan,141.333333333333,
PR1314_1793,2015,Manhattan,146,
PR1314_1794,2015,Manhattan,129.333333333333,
PR1314_1795,2015,Manhattan,100,
PR1314_1796,2015,Manhattan,146,
PR1314_1797,2015,Manhattan,108.666666666667,
PR1314_1798,2015,Manhattan,127.333333333333,
PR1314_1799,2015,Manhattan,109.333333333333,
PR1314_1800,2015,Manhattan,108,
PR1314_1801,2015,Manhattan,131.333333333333,
PR1314_1802,2015,Manhattan,133.333333333333,
PR1314_1805,2015,Manhattan,87.3333333333333,
PR1314_1806,2015,Manhattan,134,
PR1314_1807,2015,Manhattan,130,
PR1314_1808,2015,Manhattan,146.666666666667,
PR1314_1809,2015,Manhattan,120,
PR1314_1810,2015,Manhattan,131.333333333333,
PR1314_1811,2015,Manhattan,202.666666666667,
PR1314_1812,2015,Manhattan,89.3333333333333,
PR1314_1813,2015,Manhattan,128,
PR1314_1814,2015,Manhattan,134.666666666667,
PR1314_1815,2015,Manhattan,144.666666666667,
PR1314_1817,2015,Manhattan,147.333333333333,
PR1314_1818,2015,Manhattan,139.333333333333,
PR1314_1819,2015,Manhattan,151.333333333333,
PR1314_1820,2015,Manhattan,106.666666666667,
PR1314_1821,2015,Manhattan,128,
PR1314_1822,2015,Manhattan,86,
PR1314_1823,2015,Manhattan,117.333333333333,
PR1314_1824,2015,Manhattan,111.333333333333,
PR1314_1825,2015,Manhattan,161.333333333333,
PR1314_1826,2015,Manhattan,160.666666666667,
PR1314_1827,2015,Manhattan,92,
PR1314_1828,2015,Manhattan,102,
PR1314_1829,2015,Manhattan,119.333333333333,
PR1314_1830,2015,Manhattan,104.666666666667,
PR1314_1832,2015,Manhattan,125.333333333333,
PR1314_1833,2015,Manhattan,128.666666666667,
PR1314_1834,2015,Manhattan,122.666666666667,
PR1314_1835,2015,Manhattan,126,
PR1314_1836,2015,Manhattan,111.333333333333,
PR1314_1837,2015,Manhattan,118.666666666667,
PR1314_1838,2015,Manhattan,93.3333333333333,
PR1314_1839,2015,Manhattan,181.333333333333,
PR1314_1840,2015,Manhattan,114,
PR1314_1841,2015,Manhattan,120,
PR1314_1842,2015,Manhattan,121.333333333333,
PR1314_1843,2015,Manhattan,153.333333333333,
PR1314_1844,2015,Manhattan,132.666666666667,
PR1314_1845,2015,Manhattan,76,
PR1314_1846,2015,Manhattan,83.3333333333333,
PR1314_1847,2015,Manhattan,114.666666666667,
PR1314_1848,2015,Manhattan,114,
PR1314_1849,2015,Manhattan,101.333333333333,
PR1314_1850,2015,Manhattan,99.3333333333333,
PR1314_1851,2015,Manhattan,104.666666666667,
PR1314_1852,2015,Manhattan,138.666666666667,
PR1314_1853,2015,Manhattan,150,
PR1314_1855,2015,Manhattan,134.666666666667,
PR1314_1856,2015,Manhattan,120,
PR1314_1857,2015,Manhattan,168.666666666667,
PR1314_1858,2015,Manhattan,147.333333333333,
PR1314_1859,2015,Manhattan,126.666666666667,
PR1314_1860,2015,Manhattan,127.333333333333,
PR1314_1861,2015,Manhattan,104,
PR1314_1862,2015,Manhattan,103.333333333333,
PR1314_1864,2015,Manhattan,132,
PR1314_1865,2015,Manhattan,114.666666666667,
PR1314_1866,2015,Manhattan,112,
PR1314_1867,2015,Manhattan,156,
PR1314_1868,2015,Manhattan,200,
PR1314_1869,2015,Manhattan,112,
PR1314_1870,2015,Manhattan,198,
PR1314_1871,2015,Manhattan,131.333333333333,
PR1314_1873,2015,Manhattan,113.333333333333,
PR1314_1875,2015,Manhattan,170,
PR1314_1876,2015,Manhattan,140,
PR1314_1877,2015,Manhattan,125.333333333333,
PR1314_1878,2015,Manhattan,112.666666666667,
PR1314_1879,2015,Manhattan,134.666666666667,
PR1314_1880,2015,Manhattan,98,
PR1314_1881,2015,Manhattan,146,
PR1314_1882,2015,Manhattan,123.333333333333,
PR1314_1883,2015,Manhattan,157.333333333333,
PR1314_1884,2015,Manhattan,120.666666666667,
PR1314_1885,2015,Manhattan,119.333333333333,
PR1314_1886,2015,Manhattan,172,
PR1314_1887,2015,Manhattan,128.666666666667,
PR1314_1888,2015,Manhattan,64,
PR1314_1889,2015,Manhattan,189.333333333333,
PR1314_1890,2015,Manhattan,118.666666666667,
PR1314_1891,2015,Manhattan,115.333333333333,
PR1314_1892,2015,Manhattan,121.333333333333,
PR1314_1893,2015,Manhattan,123.333333333333,
PR1314_1894,2015,Manhattan,102.666666666667,
PR1314_1895,2015,Manhattan,117.333333333333,
PR1314_1896,2015,Manhattan,166,
PR1314_1898,2015,Manhattan,108.666666666667,
PR1314_1899,2015,Manhattan,138.666666666667,
PR1314_1900,2015,Manhattan,151.333333333333,
PR1314_1901,2015,Manhattan,140.666666666667,
PR1314_1902,2015,Manhattan,157.333333333333,
PR1314_1903,2015,Manhattan,129.333333333333,
PR1314_1904,2015,Manhattan,131.333333333333,
PR1314_1905,2015,Manhattan,124.666666666667,
PR1314_1906,2015,Manhattan,149.333333333333,
PR1314_1907,2015,Manhattan,142,
PR1314_1908,2015,Manhattan,104,
PR1314_1909,2015,Manhattan,166,
PR1314_1910,2015,Manhattan,114.666666666667,
PR1314_1911,2015,Manhattan,113.333333333333,
PR1314_1912,2015,Manhattan,103.333333333333,
PR1314_1913,2015,Manhattan,110.666666666667,
PR1314_1915,2015,Manhattan,102.666666666667,
PR1314_1917,2015,Manhattan,96,
PR1314_1918,2015,Manhattan,135.333333333333,
PR1314_1919,2015,Manhattan,146,
PR1314_1920,2015,Manhattan,128,
PR1314_1921,2015,Manhattan,149.333333333333,
PR1314_1922,2015,Manhattan,116.666666666667,
PR1314_1923,2015,Manhattan,122.666666666667,
PR1314_1924,2015,Manhattan,102,
PR1314_1925,2015,Manhattan,126,
PR1314_2001,2015,Manhattan,184,
PR1314_2002,2015,Manhattan,141.333333333333,
PR1314_2003,2015,Manhattan,146,
PR1314_2004,2015,Manhattan,144,
PR1314_2005,2015,Manhattan,153.333333333333,
PR1314_2006,2015,Manhattan,105.333333333333,
PR1314_2007,2015,Manhattan,99.3333333333333,
PR1314_2008,2015,Manhattan,165.333333333333,
PR1314_2009,2015,Manhattan,123.333333333333,
PR1314_2010,2015,Manhattan,208.666666666667,
PR1314_2011,2015,Manhattan,161.333333333333,
PR1314_2012,2015,Manhattan,148,
PR1314_2013,2015,Manhattan,166,
PR1314_2014,2015,Manhattan,130,
PR1314_2015,2015,Manhattan,194.666666666667,
PR1314_2016,2015,Manhattan,154,
PR1314_2017,2015,Manhattan,172.666666666667,
PR1314_2018,2015,Manhattan,159.333333333333,
PR1314_2019,2015,Manhattan,139.333333333333,
PR1314_2020,2015,Manhattan,185.333333333333,
PR1314_2021,2015,Manhattan,108.666666666667,
PR1314_2022,2015,Manhattan,177.333333333333,
PR1314_2024,2015,Manhattan,101.333333333333,
PR1314_2025,2015,Manhattan,178,
PR1314_2026,2015,Manhattan,140,
PR1314_2027,2015,Manhattan,126,
PR1314_2028,2015,Manhattan,116,
PR1314_2029,2015,Manhattan,73.3333333333333,
PR1314_2030,2015,Manhattan,148.666666666667,
PR1314_2031,2015,Manhattan,133.333333333333,
PR1314_2032,2015,Manhattan,137.333333333333,
PR1314_2033,2015,Manhattan,156,
PR1314_2034,2015,Manhattan,159.333333333333,
PR1314_2036,2015,Manhattan,136.666666666667,
PR1314_2037,2015,Manhattan,184,
PR1314_2038,2015,Manhattan,137.333333333333,
PR1314_2039,2015,Manhattan,148.666666666667,
PR1314_2040,2015,Manhattan,151.333333333333,
PR1314_2041,2015,Manhattan,166,
PR1314_2042,2015,Manhattan,148.666666666667,
PR1314_2043,2015,Manhattan,127.333333333333,
PR1314_2044,2015,Manhattan,170.666666666667,
PR1314_2045,2015,Manhattan,181.333333333333,
PR1314_2046,2015,Manhattan,180,
PR1314_2047,2015,Manhattan,176.666666666667,
PR1314_2048,2015,Manhattan,129.333333333333,
PR1314_2049,2015,Manhattan,138,
PR1314_2050,2015,Manhattan,163.333333333333,
PR1314_2051,2015,Manhattan,107.333333333333,
PR1314_2052,2015,Manhattan,145.333333333333,
PR1314_2053,2015,Manhattan,108,
PR1314_2054,2015,Manhattan,113.333333333333,
PR1314_2055,2015,Manhattan,140.666666666667,
PR1314_2056,2015,Manhattan,128,
PR1314_2057,2015,Manhattan,166.666666666667,
PR1314_2058,2015,Manhattan,129.333333333333,
PR1314_2059,2015,Manhattan,116,
PR1314_2060,2015,Manhattan,91.3333333333333,
PR1314_2061,2015,Manhattan,100,
PR1314_2062,2015,Manhattan,182.666666666667,
PR1314_2063,2015,Manhattan,143.333333333333,
PR1314_2064,2015,Manhattan,145.333333333333,
PR1314_2065,2015,Manhattan,205.333333333333,
PR1314_2066,2015,Manhattan,146,
PR1314_2068,2015,Manhattan,140.666666666667,
PR1314_2069,2015,Manhattan,195.333333333333,
PR1314_2070,2015,Manhattan,97.3333333333333,
PR1314_2072,2015,Manhattan,118,
PR1314_2073,2015,Manhattan,111.333333333333,
PR1314_2074,2015,Manhattan,119.333333333333,
PR1314_2076,2015,Manhattan,112,
PR1314_2077,2015,Manhattan,135.333333333333,
PR1314_2078,2015,Manhattan,135.333333333333,
PR1314_2079,2015,Manhattan,166.666666666667,
PR1314_2080,2015,Manhattan,150,
PR1314_2081,2015,Manhattan,136.666666666667,
PR1314_2082,2015,Manhattan,131.333333333333,
PR1314_2083,2015,Manhattan,191.333333333333,
PR1314_2084,2015,Manhattan,148.666666666667,
PR1314_2085,2015,Manhattan,154.666666666667,
PR1314_2086,2015,Manhattan,150.666666666667,
PR1314_2087,2015,Manhattan,147.333333333333,
PR1314_2088,2015,Manhattan,84,
PR1314_2089,2015,Manhattan,179.333333333333,
PR1314_2091,2015,Manhattan,156,
PR1314_2092,2015,Manhattan,146,
PR1314_2093,2015,Manhattan,164,
PR1314_2094,2015,Manhattan,139.333333333333,
PR1314_2095,2015,Manhattan,216.666666666667,
PR1314_2096,2015,Manhattan,124.666666666667,
PR1314_2097,2015,Manhattan,129.333333333333,
PR1314_2098,2015,Manhattan,146.666666666667,
PR1314_2100,2015,Manhattan,158.666666666667,
PR1314_2101,2015,Manhattan,154,
PR1314_2102,2015,Manhattan,167.333333333333,
PR1314_2103,2015,Manhattan,162,
PR1314_2104,2015,Manhattan,130.666666666667,
PR1314_2105,2015,Manhattan,148.666666666667,
PR1314_2106,2015,Manhattan,202.666666666667,
PR1314_2107,2015,Manhattan,142,
PR1314_2108,2015,Manhattan,195.333333333333,
PR1314_2109,2015,Manhattan,194,
PR1314_2111,2015,Manhattan,135.333333333333,
PR1314_2112,2015,Manhattan,202,
PR1314_2113,2015,Manhattan,184,
PR1314_2114,2015,Manhattan,138.666666666667,
PR1314_2115,2015,Manhattan,127.333333333333,
PR1314_2116,2015,Manhattan,123.333333333333,
PR1314_2117,2015,Manhattan,145.333333333333,
PR1314_2118,2015,Manhattan,185.333333333333,
PR1314_2119,2015,Manhattan,132.666666666667,
PR1314_2120,2015,Manhattan,130.666666666667,
PR1314_2122,2015,Manhattan,122.666666666667,
PR1314_2124,2015,Manhattan,124,
PR1314_2127,2015,Manhattan,102.666666666667,
PR1314_2128,2015,Manhattan,140,
PR1314_2129,2015,Manhattan,133.333333333333,
PR1314_2130,2015,Manhattan,175.333333333333,
PR1314_2131,2015,Manhattan,127.333333333333,
PR1314_2132,2015,Manhattan,153.333333333333,
PR1314_2133,2015,Manhattan,173.333333333333,
PR1314_2134,2015,Manhattan,86,
PR1314_2135,2015,Manhattan,128.666666666667,
PR1314_2136,2015,Manhattan,137.333333333333,
PR1314_2137,2015,Manhattan,163.333333333333,
PR1314_2138,2015,Manhattan,162,
PR1314_2139,2015,Manhattan,70,
PR1314_2140,2015,Manhattan,196,
PR1314_2141,2015,Manhattan,141.333333333333,
PR1314_2142,2015,Manhattan,170.666666666667,
PR1314_2143,2015,Manhattan,200,
PR1314_2144,2015,Manhattan,143.333333333333,
PR1314_2146,2015,Manhattan,191.333333333333,
PR1314_2147,2015,Manhattan,120.666666666667,
PR1314_2148,2015,Manhattan,152.666666666667,
PR1314_2149,2015,Manhattan,156.666666666667,
PR1314_2150,2015,Manhattan,142,
PR1314_2151,2015,Manhattan,185.333333333333,
PR1314_2152,2015,Manhattan,104,
PR1314_2153,2015,Manhattan,96.6666666666667,
PR1314_2156,2015,Manhattan,170,
PR1314_2157,2015,Manhattan,173.333333333333,
PR1314_2158,2015,Manhattan,127.333333333333,
PR1314_2159,2015,Manhattan,158,
PR1314_2162,2015,Manhattan,132.666666666667,
PR1314_2163,2015,Manhattan,134.666666666667,
PR1314_2164,2015,Manhattan,150,
PR1314_2165,2015,Manhattan,182,
PR1314_2166,2015,Manhattan,166.666666666667,
PR1314_2167,2015,Manhattan,129.333333333333,
PR1314_2168,2015,Manhattan,149.333333333333,
PR1314_2169,2015,Manhattan,193.333333333333,
PR1314_2170,2015,Manhattan,190.666666666667,
PR1314_2171,2015,Manhattan,163.333333333333,
