Plot_ID	Pedigree	LIB	Family
PR1314_2585	Tx430/SC35	PR1314_2585:2072	SC35_RIL
PR1314_2586	Tx430/SC35	PR1314_2586:2073	SC35_RIL
PR1314_2587	Tx430/SC35	PR1314_2587:2074	SC35_RIL
PR1314_2588	Tx430/SC35	PR1314_2588:2075	SC35_RIL
PR1314_2589	Tx430/SC35	PR1314_2589:2076	SC35_RIL
PR1314_2591	Tx430/SC35	PR1314_2591:2077	SC35_RIL
PR1314_2592	Tx430/SC35	PR1314_2592:2078	SC35_RIL
PR1314_2593	Tx430/SC35	PR1314_2593:2079	SC35_RIL
PR1314_2594	Tx430/SC35	PR1314_2594:2080	SC35_RIL
PR1314_2596	Tx430/SC35	PR1314_2596:2081	SC35_RIL
PR1314_2598	Tx430/SC35	PR1314_2598:2082	SC35_RIL
PR1314_2600	Tx430/SC35	PR1314_2600:2083	SC35_RIL
PR1314_2601	Tx430/SC35	PR1314_2601:2084	SC35_RIL
PR1314_2602	Tx430/SC35	PR1314_2602:2085	SC35_RIL
PR1314_2603	Tx430/SC35	PR1314_2603:2086	SC35_RIL
PR1314_2604	Tx430/SC35	PR1314_2604:2087	SC35_RIL
PR1314_2605	Tx430/SC35	PR1314_2605:2088	SC35_RIL
PR1314_2606	Tx430/SC35	PR1314_2606:MERGE	SC35_RIL
PR1314_2607	Tx430/SC35	PR1314_2607:2090	SC35_RIL
PR1314_2608	Tx430/SC35	PR1314_2608:MERGE	SC35_RIL
PR1314_2609	Tx430/SC35	PR1314_2609:2092	SC35_RIL
PR1314_2610	Tx430/SC35	PR1314_2610:2093	SC35_RIL
PR1314_2611	Tx430/SC35	PR1314_2611:2094	SC35_RIL
PR1314_2612	Tx430/SC35	PR1314_2612:2095	SC35_RIL
PR1314_2613	Tx430/SC35	PR1314_2613:2096	SC35_RIL
PR1314_2614	Tx430/SC35	PR1314_2614:2097	SC35_RIL
PR1314_2615	Tx430/SC35	PR1314_2615:2098	SC35_RIL
PR1314_2616	Tx430/SC35	PR1314_2616:2099	SC35_RIL
PR1314_2618	Tx430/SC35	PR1314_2618:2101	SC35_RIL
PR1314_2619	Tx430/SC35	PR1314_2619:2102	SC35_RIL
PR1314_2620	Tx430/SC35	PR1314_2620:2103	SC35_RIL
PR1314_2621	Tx430/SC35	PR1314_2621:MERGE	SC35_RIL
PR1314_2622	Tx430/SC35	PR1314_2622:2105	SC35_RIL
PR1314_2623	Tx430/SC35	PR1314_2623:2106	SC35_RIL
PR1314_2624	Tx430/SC35	PR1314_2624:2107	SC35_RIL
PR1314_2625	Tx430/SC35	PR1314_2625:2108	SC35_RIL
PR1314_2626	Tx430/SC35	PR1314_2626:2109	SC35_RIL
PR1314_2627	Tx430/SC35	PR1314_2627:2110	SC35_RIL
PR1314_2628	Tx430/SC35	PR1314_2628:2111	SC35_RIL
PR1314_2629	Tx430/SC35	PR1314_2629:MERGE	SC35_RIL
PR1314_2630	Tx430/SC35	PR1314_2630:2114	SC35_RIL
PR1314_2631	Tx430/SC35	PR1314_2631:2115	SC35_RIL
PR1314_2632	Tx430/SC35	PR1314_2632:2116	SC35_RIL
PR1314_2633	Tx430/SC35	PR1314_2633:2117	SC35_RIL
PR1314_2634	Tx430/SC35	PR1314_2634:2118	SC35_RIL
PR1314_2635	Tx430/SC35	PR1314_2635:2119	SC35_RIL
PR1314_2636	Tx430/SC35	PR1314_2636:2120	SC35_RIL
PR1314_2637	Tx430/SC35	PR1314_2637:2121	SC35_RIL
PR1314_2639	Tx430/SC35	PR1314_2639:2123	SC35_RIL
PR1314_2640	Tx430/SC35	PR1314_2640:2124	SC35_RIL
PR1314_2641	Tx430/SC35	PR1314_2641:2125	SC35_RIL
PR1314_2642	Tx430/SC35	PR1314_2642:MERGE	SC35_RIL
PR1314_2643	Tx430/SC35	PR1314_2643:2127	SC35_RIL
PR1314_2644	Tx430/SC35	PR1314_2644:2128	SC35_RIL
PR1314_2645	Tx430/SC35	PR1314_2645:2129	SC35_RIL
PR1314_2646	Tx430/SC35	PR1314_2646:2130	SC35_RIL
PR1314_2647	Tx430/SC35	PR1314_2647:2131	SC35_RIL
PR1314_2648	Tx430/SC35	PR1314_2648:2132	SC35_RIL
PR1314_2649	Tx430/SC35	PR1314_2649:2133	SC35_RIL
PR1314_2650	Tx430/SC35	PR1314_2650:2134	SC35_RIL
PR1314_2651	Tx430/SC35	PR1314_2651:2135	SC35_RIL
PR1314_2652	Tx430/SC35	PR1314_2652:2136	SC35_RIL
PR1314_2655	Tx430/SC35	PR1314_2655:2139	SC35_RIL
PR1314_2656	Tx430/SC35	PR1314_2656:2140	SC35_RIL
PR1314_2657	Tx430/SC35	PR1314_2657:2141	SC35_RIL
PR1314_2658	Tx430/SC35	PR1314_2658:2142	SC35_RIL
PR1314_2659	Tx430/SC35	PR1314_2659:2143	SC35_RIL
PR1314_2660	Tx430/SC35	PR1314_2660:2144	SC35_RIL
PR1314_2661	Tx430/SC35	PR1314_2661:2145	SC35_RIL
PR1314_2662	Tx430/SC35	PR1314_2662:2146	SC35_RIL
PR1314_2663	Tx430/SC35	PR1314_2663:MERGE	SC35_RIL
PR1314_2664	Tx430/SC35	PR1314_2664:MERGE	SC35_RIL
PR1314_2665	Tx430/SC35	PR1314_2665:2149	SC35_RIL
PR1314_2667	Tx430/SC35	PR1314_2667:2151	SC35_RIL
PR1314_2668	Tx430/SC35	PR1314_2668:2152	SC35_RIL
PR1314_2669	Tx430/SC35	PR1314_2669:2153	SC35_RIL
PR1314_2670	Tx430/SC35	PR1314_2670:2154	SC35_RIL
PR1314_2671	Tx430/SC35	PR1314_2671:2155	SC35_RIL
PR1314_2672	Tx430/SC35	PR1314_2672:2156	SC35_RIL
PR1314_2674	Tx430/SC35	PR1314_2674:2157	SC35_RIL
PR1314_2675	Tx430/SC35	PR1314_2675:2158	SC35_RIL
PR1314_2676	Tx430/SC35	PR1314_2676:2159	SC35_RIL
PR1314_2677	Tx430/SC35	PR1314_2677:2880	SC35_RIL
PR1314_2679	Tx430/SC35	PR1314_2679:2161	SC35_RIL
PR1314_2681	Tx430/SC35	PR1314_2681:2162	SC35_RIL
PR1314_2682	Tx430/SC35	PR1314_2682:2163	SC35_RIL
PR1314_2683	Tx430/SC35	PR1314_2683:2164	SC35_RIL
PR1314_2684	Tx430/SC35	PR1314_2684:2165	SC35_RIL
PR1314_2685	Tx430/SC35	PR1314_2685:2166	SC35_RIL
PR1314_2686	Tx430/SC35	PR1314_2686:2167	SC35_RIL
PR1314_2688	Tx430/SC35	PR1314_2688:2168	SC35_RIL
PR1314_2689	Tx430/SC35	PR1314_2689:1669	SC35_RIL
PR1314_2690	Tx430/SC35	PR1314_2690:2170	SC35_RIL
PR1314_2693	Tx430/SC35	PR1314_2693:2171	SC35_RIL
PR1314_2694	Tx430/SC35	PR1314_2694:2172	SC35_RIL
PR1314_2695	Tx430/SC35	PR1314_2695:2173	SC35_RIL
PR1314_2696	Tx430/SC35	PR1314_2696:2174	SC35_RIL
PR1314_2697	Tx430/SC35	PR1314_2697:2175	SC35_RIL
PR1314_2698	Tx430/SC35	PR1314_2698:2176	SC35_RIL
PR1314_2699	Tx430/SC35	PR1314_2699:2177	SC35_RIL
PR1314_2700	Tx430/SC35	PR1314_2700:2178	SC35_RIL
PR1314_2701	Tx430/SC35	PR1314_2701:2179	SC35_RIL
PR1314_2702	Tx430/SC35	PR1314_2702:2180	SC35_RIL
PR1314_2704	Tx430/SC35	PR1314_2704:2181	SC35_RIL
PR1314_2705	Tx430/SC35	PR1314_2705:MERGE	SC35_RIL
PR1314_2706	Tx430/SC35	PR1314_2706:MERGE	SC35_RIL
PR1314_2707	Tx430/SC35	PR1314_2707:2184	SC35_RIL
PR1314_2708	Tx430/SC35	PR1314_2708:2185	SC35_RIL
PR1314_2709	Tx430/SC35	PR1314_2709:2186	SC35_RIL
PR1314_2710	Tx430/SC35	PR1314_2710:2187	SC35_RIL
PR1314_2711	Tx430/SC35	PR1314_2711:2188	SC35_RIL
PR1314_2713	Tx430/SC35	PR1314_2713:2190	SC35_RIL
PR1314_2714	Tx430/SC35	PR1314_2714:2191	SC35_RIL
PR1314_2717	Tx430/SC35	PR1314_2717:2193	SC35_RIL
PR1314_2718	Tx430/SC35	PR1314_2718:MERGE	SC35_RIL
PR1314_2719	Tx430/SC35	PR1314_2719:MERGE	SC35_RIL
PR1314_2720	Tx430/SC35	PR1314_2720:2196	SC35_RIL
PR1314_2721	Tx430/SC35	PR1314_2721:MERGE	SC35_RIL
PR1314_2722	Tx430/SC35	PR1314_2722:MERGE	SC35_RIL
PR1314_2725	Tx430/SC35	PR1314_2725:MERGE	SC35_RIL
PR1314_2726	Tx430/SC35	PR1314_2726:2200	SC35_RIL
PR1314_2728	Tx430/SC35	PR1314_2728:2201	SC35_RIL
PR1314_2729	Tx430/SC35	PR1314_2729:2202	SC35_RIL
PR1314_2730	Tx430/SC35	PR1314_2730:2203	SC35_RIL
PR1314_2731	Tx430/SC35	PR1314_2731:2204	SC35_RIL
PR1314_2733	Tx430/SC35	PR1314_2733:2205	SC35_RIL
PR1314_2734	Tx430/SC35	PR1314_2734:MERGE	SC35_RIL
PR1314_2735	Tx430/SC35	PR1314_2735:2207	SC35_RIL
PR1314_2737	Tx430/SC35	PR1314_2737:MERGE	SC35_RIL
PR1314_2738	Tx430/SC35	PR1314_2738:MERGE	SC35_RIL
PR1314_2740	Tx430/SC35	PR1314_2740:1672	SC35_RIL
PR1314_2741	Tx430/SC35	PR1314_2741:2212	SC35_RIL
PR1314_2743	Tx430/SC35	PR1314_2743:MERGE	SC35_RIL
PR1314_2744	Tx430/SC35	PR1314_2744:MERGE	SC35_RIL
PR1314_2745	Tx430/SC35	PR1314_2745:MERGE	SC35_RIL
PR1314_2747	Tx430/SC35	PR1314_2747:2216	SC35_RIL
PR1314_2748	Tx430/SC35	PR1314_2748:MERGE	SC35_RIL
PR1314_2749	Tx430/SC35	PR1314_2749:MERGE	SC35_RIL
PR1314_2750	Tx430/SC35	PR1314_2750:MERGE	SC35_RIL
PR1314_2751	Tx430/SC265 G Burkina Faso	PR1314_2751:2220	SC265_RIL
PR1314_2752	Tx430/SC265 G Burkina Faso	PR1314_2752:2221	SC265_RIL
PR1314_2753	Tx430/SC265 G Burkina Faso	PR1314_2753:MERGE	SC265_RIL
PR1314_2754	Tx430/SC265 G Burkina Faso	PR1314_2754:2223	SC265_RIL
PR1314_2755	Tx430/SC265 G Burkina Faso	PR1314_2755:2224	SC265_RIL
PR1314_2756	Tx430/SC265 G Burkina Faso	PR1314_2756:2225	SC265_RIL
PR1314_2757	Tx430/SC265 G Burkina Faso	PR1314_2757:2226	SC265_RIL
PR1314_2758	Tx430/SC265 G Burkina Faso	PR1314_2758:2227	SC265_RIL
PR1314_2759	Tx430/SC265 G Burkina Faso	PR1314_2759:2228	SC265_RIL
PR1314_2760	Tx430/SC265 G Burkina Faso	PR1314_2760:2229	SC265_RIL
PR1314_2761	Tx430/SC265 G Burkina Faso	PR1314_2761:MERGE	SC265_RIL
PR1314_2762	Tx430/SC265 G Burkina Faso	PR1314_2762:MERGE	SC265_RIL
PR1314_2763	Tx430/SC265 G Burkina Faso	PR1314_2763:2232	SC265_RIL
PR1314_2764	Tx430/SC265 G Burkina Faso	PR1314_2764:2233	SC265_RIL
PR1314_2765	Tx430/SC265 G Burkina Faso	PR1314_2765:MERGE	SC265_RIL
PR1314_2766	Tx430/SC265 G Burkina Faso	PR1314_2766:2235	SC265_RIL
PR1314_2767	Tx430/SC265 G Burkina Faso	PR1314_2767:MERGE	SC265_RIL
PR1314_2768	Tx430/SC265 G Burkina Faso	PR1314_2768:2237	SC265_RIL
PR1314_2769	Tx430/SC265 G Burkina Faso	PR1314_2769:2238	SC265_RIL
PR1314_2770	Tx430/SC265 G Burkina Faso	PR1314_2770:MERGE	SC265_RIL
PR1314_2771	Tx430/SC265 G Burkina Faso	PR1314_2771:MERGE	SC265_RIL
PR1314_2772	Tx430/SC265 G Burkina Faso	PR1314_2772:2241	SC265_RIL
PR1314_2774	Tx430/SC265 G Burkina Faso	PR1314_2774:2242	SC265_RIL
PR1314_2775	Tx430/SC265 G Burkina Faso	PR1314_2775:2243	SC265_RIL
PR1314_2776	Tx430/SC265 G Burkina Faso	PR1314_2776:2244	SC265_RIL
PR1314_2777	Tx430/SC265 G Burkina Faso	PR1314_2777:MERGE	SC265_RIL
PR1314_2778	Tx430/SC265 G Burkina Faso	PR1314_2778:2246	SC265_RIL
PR1314_2779	Tx430/SC265 G Burkina Faso	PR1314_2779:2247	SC265_RIL
PR1314_2780	Tx430/SC265 G Burkina Faso	PR1314_2780:2248	SC265_RIL
PR1314_2781	Tx430/SC265 G Burkina Faso	PR1314_2781:2249	SC265_RIL
PR1314_2782	Tx430/SC265 G Burkina Faso	PR1314_2782:2250	SC265_RIL
PR1314_2783	Tx430/SC265 G Burkina Faso	PR1314_2783:2251	SC265_RIL
PR1314_2784	Tx430/SC265 G Burkina Faso	PR1314_2784:2252	SC265_RIL
PR1314_2785	Tx430/SC265 G Burkina Faso	PR1314_2785:2253	SC265_RIL
PR1314_2786	Tx430/SC265 G Burkina Faso	PR1314_2786:2254	SC265_RIL
PR1314_2787	Tx430/SC265 G Burkina Faso	PR1314_2787:2255	SC265_RIL
PR1314_2788	Tx430/SC265 G Burkina Faso	PR1314_2788:2256	SC265_RIL
PR1314_2790	Tx430/SC265 G Burkina Faso	PR1314_2790:2257	SC265_RIL
PR1314_2791	Tx430/SC265 G Burkina Faso	PR1314_2791:2258	SC265_RIL
PR1314_2792	Tx430/SC265 G Burkina Faso	PR1314_2792:2259	SC265_RIL
PR1314_2793	Tx430/SC265 G Burkina Faso	PR1314_2793:2260	SC265_RIL
PR1314_2795	Tx430/SC265 G Burkina Faso	PR1314_2795:2261	SC265_RIL
PR1314_2797	Tx430/SC265 G Burkina Faso	PR1314_2797:2262	SC265_RIL
PR1314_2798	Tx430/SC265 G Burkina Faso	PR1314_2798:2263	SC265_RIL
PR1314_2799	Tx430/SC265 G Burkina Faso	PR1314_2799:MERGE	SC265_RIL
PR1314_2800	Tx430/SC265 G Burkina Faso	PR1314_2800:MERGE	SC265_RIL
PR1314_2801	Tx430/SC265 G Burkina Faso	PR1314_2801:2266	SC265_RIL
PR1314_2802	Tx430/SC265 G Burkina Faso	PR1314_2802:2267	SC265_RIL
PR1314_2803	Tx430/SC265 G Burkina Faso	PR1314_2803:2268	SC265_RIL
PR1314_2804	Tx430/SC265 G Burkina Faso	PR1314_2804:MERGE	SC265_RIL
PR1314_2805	Tx430/SC265 G Burkina Faso	PR1314_2805:2270	SC265_RIL
PR1314_2806	Tx430/SC265 G Burkina Faso	PR1314_2806:MERGE	SC265_RIL
PR1314_2807	Tx430/SC265 G Burkina Faso	PR1314_2807:2272	SC265_RIL
PR1314_2808	Tx430/SC265 G Burkina Faso	PR1314_2808:2273	SC265_RIL
PR1314_2809	Tx430/SC265 G Burkina Faso	PR1314_2809:2274	SC265_RIL
PR1314_2810	Tx430/SC265 G Burkina Faso	PR1314_2810:2275	SC265_RIL
PR1314_2811	Tx430/SC265 G Burkina Faso	PR1314_2811:MERGE	SC265_RIL
PR1314_2812	Tx430/SC265 G Burkina Faso	PR1314_2812:MERGE	SC265_RIL
PR1314_2813	Tx430/SC265 G Burkina Faso	PR1314_2813:2278	SC265_RIL
PR1314_2814	Tx430/SC265 G Burkina Faso	PR1314_2814:2279	SC265_RIL
PR1314_2815	Tx430/SC265 G Burkina Faso	PR1314_2815:2280	SC265_RIL
PR1314_2816	Tx430/SC265 G Burkina Faso	PR1314_2816:2281	SC265_RIL
PR1314_2817	Tx430/SC265 G Burkina Faso	PR1314_2817:2282	SC265_RIL
PR1314_2818	Tx430/SC265 G Burkina Faso	PR1314_2818:MERGE	SC265_RIL
PR1314_2819	Tx430/SC265 G Burkina Faso	PR1314_2819:2284	SC265_RIL
PR1314_2820	Tx430/SC265 G Burkina Faso	PR1314_2820:2285	SC265_RIL
PR1314_2821	Tx430/SC265 G Burkina Faso	PR1314_2821:MERGE	SC265_RIL
PR1314_2822	Tx430/SC265 G Burkina Faso	PR1314_2822:2287	SC265_RIL
PR1314_2823	Tx430/SC265 G Burkina Faso	PR1314_2823:2288	SC265_RIL
PR1314_2824	Tx430/SC265 G Burkina Faso	PR1314_2824:2289	SC265_RIL
PR1314_2825	Tx430/SC265 G Burkina Faso	PR1314_2825:2290	SC265_RIL
PR1314_2826	Tx430/SC265 G Burkina Faso	PR1314_2826:2291	SC265_RIL
PR1314_2827	Tx430/SC265 G Burkina Faso	PR1314_2827:2292	SC265_RIL
PR1314_2828	Tx430/SC265 G Burkina Faso	PR1314_2828:2293	SC265_RIL
PR1314_2829	Tx430/SC265 G Burkina Faso	PR1314_2829:2294	SC265_RIL
PR1314_2830	Tx430/SC265 G Burkina Faso	PR1314_2830:2295	SC265_RIL
PR1314_2831	Tx430/SC265 G Burkina Faso	PR1314_2831:2296	SC265_RIL
PR1314_2832	Tx430/SC265 G Burkina Faso	PR1314_2832:2297	SC265_RIL
PR1314_2833	Tx430/SC265 G Burkina Faso	PR1314_2833:2298	SC265_RIL
PR1314_2834	Tx430/SC265 G Burkina Faso	PR1314_2834:2299	SC265_RIL
PR1314_2835	Tx430/SC265 G Burkina Faso	PR1314_2835:2300	SC265_RIL
PR1314_2836	Tx430/SC265 G Burkina Faso	PR1314_2836:2301	SC265_RIL
PR1314_2837	Tx430/SC265 G Burkina Faso	PR1314_2837:2302	SC265_RIL
PR1314_2838	Tx430/SC265 G Burkina Faso	PR1314_2838:2303	SC265_RIL
PR1314_2839	Tx430/SC265 G Burkina Faso	PR1314_2839:MERGE	SC265_RIL
PR1314_2840	Tx430/SC265 G Burkina Faso	PR1314_2840:MERGE	SC265_RIL
PR1314_2841	Tx430/SC265 G Burkina Faso	PR1314_2841:MERGE	SC265_RIL
PR1314_2842	Tx430/SC265 G Burkina Faso	PR1314_2842:2308	SC265_RIL
PR1314_2843	Tx430/SC265 G Burkina Faso	PR1314_2843:2309	SC265_RIL
PR1314_2844	Tx430/SC265 G Burkina Faso	PR1314_2844:MERGE	SC265_RIL
PR1314_2845	Tx430/SC265 G Burkina Faso	PR1314_2845:2311	SC265_RIL
PR1314_2846	Tx430/SC265 G Burkina Faso	PR1314_2846:2312	SC265_RIL
PR1314_2847	Tx430/SC265 G Burkina Faso	PR1314_2847:2313	SC265_RIL
PR1314_2849	Tx430/SC265 G Burkina Faso	PR1314_2849:2314	SC265_RIL
PR1314_2850	Tx430/SC265 G Burkina Faso	PR1314_2850:MERGE	SC265_RIL
PR1314_2851	Tx430/SC265 G Burkina Faso	PR1314_2851:2316	SC265_RIL
PR1314_2852	Tx430/SC265 G Burkina Faso	PR1314_2852:2317	SC265_RIL
PR1314_2853	Tx430/SC265 G Burkina Faso	PR1314_2853:2318	SC265_RIL
PR1314_2854	Tx430/SC265 G Burkina Faso	PR1314_2854:2319	SC265_RIL
PR1314_2855	Tx430/SC265 G Burkina Faso	PR1314_2855:2320	SC265_RIL
PR1314_2856	Tx430/SC265 G Burkina Faso	PR1314_2856:2321	SC265_RIL
PR1314_2858	Tx430/SC265 G Burkina Faso	PR1314_2858:MERGE	SC265_RIL
PR1314_2859	Tx430/SC265 G Burkina Faso	PR1314_2859:2323	SC265_RIL
PR1314_2860	Tx430/SC265 G Burkina Faso	PR1314_2860:2324	SC265_RIL
PR1314_2862	Tx430/SC265 G Burkina Faso	PR1314_2862:2325	SC265_RIL
PR1314_2863	Tx430/SC265 G Burkina Faso	PR1314_2863:2326	SC265_RIL
PR1314_2864	Tx430/SC265 G Burkina Faso	PR1314_2864:2327	SC265_RIL
PR1314_2865	Tx430/SC265 G Burkina Faso	PR1314_2865:2328	SC265_RIL
PR1314_2866	Tx430/SC265 G Burkina Faso	PR1314_2866:2329	SC265_RIL
PR1314_2867	Tx430/SC265 G Burkina Faso	PR1314_2867:2330	SC265_RIL
PR1314_2868	Tx430/SC265 G Burkina Faso	PR1314_2868:MERGE	SC265_RIL
PR1314_2869	Tx430/SC265 G Burkina Faso	PR1314_2869:2332	SC265_RIL
PR1314_2870	Tx430/SC265 G Burkina Faso	PR1314_2870:2333	SC265_RIL
PR1314_2871	Tx430/SC265 G Burkina Faso	PR1314_2871:2334	SC265_RIL
PR1314_2872	Tx430/SC265 G Burkina Faso	PR1314_2872:2335	SC265_RIL
PR1314_2873	Tx430/SC265 G Burkina Faso	PR1314_2873:2336	SC265_RIL
PR1314_2874	Tx430/SC265 G Burkina Faso	PR1314_2874:2337	SC265_RIL
PR1314_2876	Tx430/SC265 G Burkina Faso	PR1314_2876:1563	SC265_RIL
PR1314_2877	Tx430/SC265 G Burkina Faso	PR1314_2877:MERGE	SC265_RIL
PR1314_2878	Tx430/SC265 G Burkina Faso	PR1314_2878:1565	SC265_RIL
PR1314_2879	Tx430/SC265 G Burkina Faso	PR1314_2879:MERGE	SC265_RIL
PR1314_2880	Tx430/SC265 G Burkina Faso	PR1314_2880:MERGE	SC265_RIL
PR1314_2881	Tx430/SC265 G Burkina Faso	PR1314_2881:1568	SC265_RIL
PR1314_2882	Tx430/SC265 G Burkina Faso	PR1314_2882:1569	SC265_RIL
PR1314_2883	Tx430/SC265 G Burkina Faso	PR1314_2883:1570	SC265_RIL
PR1314_2884	Tx430/SC265 G Burkina Faso	PR1314_2884:1571	SC265_RIL
PR1314_2886	Tx430/SC265 G Burkina Faso	PR1314_2886:MERGE	SC265_RIL
PR1314_2887	Tx430/SC265 G Burkina Faso	PR1314_2887:1573	SC265_RIL
PR1314_2888	Tx430/SC265 G Burkina Faso	PR1314_2888:1574	SC265_RIL
PR1314_2889	Tx430/SC265 G Burkina Faso	PR1314_2889:1575	SC265_RIL
PR1314_2890	Tx430/SC265 G Burkina Faso	PR1314_2890:1576	SC265_RIL
PR1314_2892	Tx430/SC265 G Burkina Faso	PR1314_2892:1577	SC265_RIL
PR1314_2893	Tx430/SC265 G Burkina Faso	PR1314_2893:MERGE	SC265_RIL
PR1314_2895	Tx430/SC265 G Burkina Faso	PR1314_2895:1579	SC265_RIL
PR1314_2896	Tx430/SC265 G Burkina Faso	PR1314_2896:1580	SC265_RIL
PR1314_2897	Tx430/SC265 G Burkina Faso	PR1314_2897:1581	SC265_RIL
PR1314_2898	Tx430/SC265 G Burkina Faso	PR1314_2898:1582	SC265_RIL
PR1314_2899	Tx430/SC265 G Burkina Faso	PR1314_2899:1583	SC265_RIL
PR1314_2900	Tx430/SC265 G Burkina Faso	PR1314_2900:1584	SC265_RIL
PR1314_2901	Tx430/SC265 G Burkina Faso	PR1314_2901:1585	SC265_RIL
PR1314_2902	Tx430/SC265 G Burkina Faso	PR1314_2902:1586	SC265_RIL
PR1314_2903	Tx430/SC265 G Burkina Faso	PR1314_2903:1587	SC265_RIL
PR1314_2904	Tx430/SC265 G Burkina Faso	PR1314_2904:1588	SC265_RIL
PR1314_2905	Tx430/SC265 G Burkina Faso	PR1314_2905:1589	SC265_RIL
PR1314_2906	Tx430/SC265 G Burkina Faso	PR1314_2906:1590	SC265_RIL
PR1314_2907	Tx430/SC265 G Burkina Faso	PR1314_2907:1591	SC265_RIL
PR1314_2908	Tx430/SC265 G Burkina Faso	PR1314_2908:1592	SC265_RIL
PR1314_2909	Tx430/SC265 G Burkina Faso	PR1314_2909:1593	SC265_RIL
PR1314_2910	Tx430/SC265 G Burkina Faso	PR1314_2910:1594	SC265_RIL
PR1314_2911	Tx430/SC265 G Burkina Faso	PR1314_2911:1595	SC265_RIL
PR1314_2912	Tx430/SC265 G Burkina Faso	PR1314_2912:1596	SC265_RIL
PR1314_2913	Tx430/SC265 G Burkina Faso	PR1314_2913:1597	SC265_RIL
PR1314_2914	Tx430/SC265 G Burkina Faso	PR1314_2914:MERGE	SC265_RIL
PR1314_2915	Tx430/SC265 G Burkina Faso	PR1314_2915:1599	SC265_RIL
PR1314_2916	Tx430/SC265 G Burkina Faso	PR1314_2916:MERGE	SC265_RIL
PR1314_2917	Tx430/SC265 G Burkina Faso	PR1314_2917:1601	SC265_RIL
PR1314_2918	Tx430/SC265 G Burkina Faso	PR1314_2918:1602	SC265_RIL
PR1314_2919	Tx430/SC265 G Burkina Faso	PR1314_2919:1603	SC265_RIL
PR1314_2920	Tx430/SC265 G Burkina Faso	PR1314_2920:MERGE	SC265_RIL
PR1314_2922	Tx430/SC265 G Burkina Faso	PR1314_2922:1605	SC265_RIL
PR1314_2923	Tx430/SC265 G Burkina Faso	PR1314_2923:1606	SC265_RIL
PR1314_2924	Tx430/SC265 G Burkina Faso	PR1314_2924:1607	SC265_RIL
PR1314_2925	Tx430/SC265 G Burkina Faso	PR1314_2925:1608	SC265_RIL
PR1314_2927	Tx430/SC265 G Burkina Faso	PR1314_2927:1609	SC265_RIL
PR1314_2928	Tx430/SC265 G Burkina Faso	PR1314_2928:1610	SC265_RIL
PR1314_2929	Tx430/SC265 G Burkina Faso	PR1314_2929:1611	SC265_RIL
PR1314_2930	Tx430/SC265 G Burkina Faso	PR1314_2930:1612	SC265_RIL
PR1314_2931	Tx430/SC265 G Burkina Faso	PR1314_2931:1613	SC265_RIL
PR1314_2932	Tx430/SC265 G Burkina Faso	PR1314_2932:1614	SC265_RIL
PR1314_2933	Tx430/SC265 G Burkina Faso	PR1314_2933:1615	SC265_RIL
PR1314_2934	Tx430/SC265 G Burkina Faso	PR1314_2934:1616	SC265_RIL
PR1314_2935	Tx430/SC265 G Burkina Faso	PR1314_2935:1617	SC265_RIL
PR1314_2936	Tx430/SC265 G Burkina Faso	PR1314_2936:1618	SC265_RIL
PR1314_2937	Tx430/SC265 G Burkina Faso	PR1314_2937:1619	SC265_RIL
PR1314_2938	Tx430/SC265 G Burkina Faso	PR1314_2938:1620	SC265_RIL
PR1314_2939	Tx430/SC265 G Burkina Faso	PR1314_2939:1621	SC265_RIL
PR1314_2940	Tx430/SC265 G Burkina Faso	PR1314_2940:1622	SC265_RIL
PR1314_2941	Tx430/SC265 G Burkina Faso	PR1314_2941:1623	SC265_RIL
PR1314_2942	Tx430/SC265 G Burkina Faso	PR1314_2942:1624	SC265_RIL
PR1314_2943	Tx430/SC265 G Burkina Faso	PR1314_2943:1625	SC265_RIL
PR1314_2944	Tx430/SC265 G Burkina Faso	PR1314_2944:1626	SC265_RIL
PR1314_2945	Tx430/SC265 G Burkina Faso	PR1314_2945:1627	SC265_RIL
PR1314_2946	Tx430/SC265 G Burkina Faso	PR1314_2946:1628	SC265_RIL
PR1314_2947	Tx430/SC265 G Burkina Faso	PR1314_2947:1629	SC265_RIL
PR1314_2948	Tx430/SC265 G Burkina Faso	PR1314_2948:1630	SC265_RIL
PR1314_2949	Tx430/SC265 G Burkina Faso	PR1314_2949:1631	SC265_RIL
PR1314_2950	Tx430/SC265 G Burkina Faso	PR1314_2950:1632	SC265_RIL
PR1314_2951	Tx430/SC265 G Burkina Faso	PR1314_2951:1633	SC265_RIL
PR1314_2952	Tx430/SC265 G Burkina Faso	PR1314_2952:1634	SC265_RIL
PR1314_2953	Tx430/SC265 G Burkina Faso	PR1314_2953:1635	SC265_RIL
PR1314_2954	Tx430/SC265 G Burkina Faso	PR1314_2954:1636	SC265_RIL
PR1314_2955	Tx430/SC265 G Burkina Faso	PR1314_2955:MERGE	SC265_RIL
PR1314_2956	Tx430/SC265 G Burkina Faso	PR1314_2956:MERGE	SC265_RIL
PR1314_2957	Tx430/SC265 G Burkina Faso	PR1314_2957:1639	SC265_RIL
PR1314_2959	Tx430/SC265 G Burkina Faso	PR1314_2959:MERGE	SC265_RIL
PR1314_2961	Tx430/SC265 G Burkina Faso	PR1314_2961:1641	SC265_RIL
