Plot_ID,Pedigree,LIB
PR1314_3476,Tx430/Segeolane K,PR1314_3476:MERGE
PR1314_3477,Tx430/Segeolane K,PR1314_3477:MERGE
PR1314_3478,Tx430/Segeolane K,PR1314_3478:MERGE
PR1314_3479,Tx430/Segeolane K,PR1314_3479:2828
PR1314_3480,Tx430/Segeolane K,PR1314_3480:2829
PR1314_3481,Tx430/Segeolane K,PR1314_3481:2830
PR1314_3482,Tx430/Segeolane K,PR1314_3482:2831
PR1314_3483,Tx430/Segeolane K,PR1314_3483:2832
PR1314_3484,Tx430/Segeolane K,PR1314_3484:2833
PR1314_3485,Tx430/Segeolane K,PR1314_3485:2834
PR1314_3486,Tx430/Segeolane K,PR1314_3486:MERGE
PR1314_3487,Tx430/Segeolane K,PR1314_3487:MERGE
PR1314_3488,Tx430/Segeolane K,PR1314_3488:MERGE
PR1314_3489,Tx430/Segeolane K,PR1314_3489:MERGE
PR1314_3491,Tx430/Segeolane K,PR1314_3491:MERGE
PR1314_3492,Tx430/Segeolane K,PR1314_3492:MERGE
PR1314_3493,Tx430/Segeolane K,PR1314_3493:MERGE
PR1314_3494,Tx430/Segeolane K,PR1314_3494:2842
PR1314_3495,Tx430/Segeolane K,PR1314_3495:2843
PR1314_3496,Tx430/Segeolane K,PR1314_3496:2844
PR1314_3497,Tx430/Segeolane K,PR1314_3497:2845
PR1314_3498,Tx430/Segeolane K,PR1314_3498:MERGE
PR1314_3499,Tx430/Segeolane K,PR1314_3499:MERGE
PR1314_3500,Tx430/Segeolane K,PR1314_3500:MERGE
